LogEntry{timestamp=2024-01-01T00:05:48.427, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6868'}
LogEntry{timestamp=2024-03-06T22:39:53.663, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5128'}
LogEntry{timestamp=2024-02-09T00:56:27.249, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7165'}
LogEntry{timestamp=2024-03-31T20:13:02.720, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4637'}
LogEntry{timestamp=2024-02-03T01:15:14.215, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4593'}
LogEntry{timestamp=2024-02-11T18:02:53.245, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_2323'}
LogEntry{timestamp=2024-04-11T06:00:15.158, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2624'}
LogEntry{timestamp=2024-01-16T22:12:56.160, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6798'}
LogEntry{timestamp=2024-01-15T12:08:03.720, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5729'}
LogEntry{timestamp=2024-03-03T23:47:47.550, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2922'}
LogEntry{timestamp=2024-04-13T15:06:01.064, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_3572'}
LogEntry{timestamp=2024-03-27T14:09:19.224, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7797'}
LogEntry{timestamp=2024-04-12T11:02:29.069, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_6466'}
LogEntry{timestamp=2024-03-11T20:08:23, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1129'}
LogEntry{timestamp=2024-04-01T14:49:09.003, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1186'}
LogEntry{timestamp=2024-02-08T14:36:58.549, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_2676'}
LogEntry{timestamp=2024-03-09T19:21:38.999, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2030'}
LogEntry{timestamp=2024-02-14T06:13:14.144, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_9128'}
LogEntry{timestamp=2024-01-09T20:04:59.648, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1304'}
LogEntry{timestamp=2024-01-08T04:07:30.918, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1386'}
LogEntry{timestamp=2024-02-22T00:47:16.880, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8592'}
LogEntry{timestamp=2024-03-18T16:34:09.198, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_2258'}
LogEntry{timestamp=2024-04-07T16:37:55.986, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5299'}
LogEntry{timestamp=2024-01-11T11:06:24.327, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5424'}
LogEntry{timestamp=2024-03-28T14:05:56.679, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_8350'}
LogEntry{timestamp=2024-02-09T23:28:53.739, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6096'}
LogEntry{timestamp=2024-04-09T18:08:57.600, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5304'}
LogEntry{timestamp=2024-03-05T07:19:59.120, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4931'}
LogEntry{timestamp=2024-02-21T13:09:59.035, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_9819'}
LogEntry{timestamp=2024-01-07T20:57:17.400, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_9891'}
LogEntry{timestamp=2024-03-11T14:16:31.557, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9536'}
LogEntry{timestamp=2024-02-12T21:17:07.008, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3577'}
LogEntry{timestamp=2024-02-28T10:17:33.556, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7560'}
LogEntry{timestamp=2024-03-26T21:27:49.011, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6336'}
LogEntry{timestamp=2024-04-05T22:06:42.246, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_5645'}
LogEntry{timestamp=2024-01-30T00:29:48.750, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5758'}
LogEntry{timestamp=2024-01-10T12:38:37.556, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1134'}
LogEntry{timestamp=2024-04-01T19:49:22.640, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_9558'}
LogEntry{timestamp=2024-02-16T07:48:39.440, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2276'}
LogEntry{timestamp=2024-02-17T23:40:13.024, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2006'}
LogEntry{timestamp=2024-03-24T14:23:34.323, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_7294'}
LogEntry{timestamp=2024-04-14T06:24:54.780, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_3587'}
LogEntry{timestamp=2024-04-03T10:24:22.810, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_5071'}
LogEntry{timestamp=2024-04-06T11:08:26.032, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5482'}
LogEntry{timestamp=2024-04-06T04:02:32.610, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9836'}
LogEntry{timestamp=2024-03-24T08:31:22.593, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3561'}
LogEntry{timestamp=2024-03-23T13:01:59.749, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3218'}
LogEntry{timestamp=2024-03-06T19:11:18.843, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1622'}
LogEntry{timestamp=2024-01-31T21:52:01.290, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_3242'}
LogEntry{timestamp=2024-01-21T11:09:04.560, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8041'}
LogEntry{timestamp=2024-01-23T02:17:11.122, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6972'}
LogEntry{timestamp=2024-02-15T12:58:58.432, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4947'}
LogEntry{timestamp=2024-04-04T15:16:50.160, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_6772'}
LogEntry{timestamp=2024-01-21T00:23:41.696, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5612'}
LogEntry{timestamp=2024-03-31T09:41:54.870, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8299'}
LogEntry{timestamp=2024-02-27T07:25:32.428, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3373'}
LogEntry{timestamp=2024-03-16T12:31:05.649, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5861'}
LogEntry{timestamp=2024-03-26T12:54:13.044, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_6424'}
LogEntry{timestamp=2024-03-08T06:12:37.638, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4728'}
LogEntry{timestamp=2024-01-20T03:04:20.100, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2384'}
LogEntry{timestamp=2024-03-20T06:39:45.600, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6475'}
LogEntry{timestamp=2024-01-15T07:47:43.390, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6851'}
LogEntry{timestamp=2024-02-21T05:47:53.879, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5176'}
LogEntry{timestamp=2024-01-12T08:47:20.826, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_4874'}
LogEntry{timestamp=2024-01-07T13:03:59.550, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2395'}
LogEntry{timestamp=2024-03-18T01:54:44.316, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7780'}
LogEntry{timestamp=2024-02-23T20:10:41.872, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_7321'}
LogEntry{timestamp=2024-03-30T00:56:58.904, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4992'}
LogEntry{timestamp=2024-03-28T19:27:50.200, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8335'}
LogEntry{timestamp=2024-02-29T02:47:10.461, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5265'}
LogEntry{timestamp=2024-03-30T03:02:42.087, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_4366'}
LogEntry{timestamp=2024-04-06T05:44:06.092, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8530'}
LogEntry{timestamp=2024-03-18T17:03:26.159, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7231'}
LogEntry{timestamp=2024-03-17T17:59:30.660, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3069'}
LogEntry{timestamp=2024-01-05T18:10:21.270, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5020'}
LogEntry{timestamp=2024-01-20T23:08:28.185, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8099'}
LogEntry{timestamp=2024-03-11T09:01:11.703, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1689'}
LogEntry{timestamp=2024-03-26T08:12:37.939, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8371'}
LogEntry{timestamp=2024-03-04T06:52:23.121, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_9156'}
LogEntry{timestamp=2024-03-26T16:21:06.486, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8069'}
LogEntry{timestamp=2024-02-10T18:21:14.130, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_1446'}
LogEntry{timestamp=2024-03-18T16:21:02.692, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_7849'}
LogEntry{timestamp=2024-02-22T13:41:00.294, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8924'}
